idx,Entity
6578, first Constitution of West Virginia
6579, 1863
6580, current state constitution
6581, 1872
6582, governor
6583, secretary of state
6584, auditor
6585, treasurer
6586, commissioner of agriculture
6587, Supreme Court of Appeals of West Virginia
6588, constitution
6589, West Virginia.
6590,"Here are the extracted entities concatenated with commas:

Charleston"
6591, West Virginia
6592, Edwin Meese III
6593, Ronald Reagan
6594," Donald Thomas ""Don"" Regan"
6595, Merrill Lynch
6596, Harvard University
6597, United States Marine Corps
6598, United States
6599, Supreme Court of Appeals
6600, Rachel Brand
6601, Kevin Rowland
6602, Dexys Midnight Runners
6603, My Beauty
6604, The Wanderer
6605, One Day I'm Going To Soar
6606, Geno
6607, Kevin Archer
6608, Babymetal
6609, Suzuka Nakamoto
6610, Amuse
6611, Inc.
6612, Karen Girl's
6613, Sakura Gakuin
6614, Searching for the Young Soul Rebels
6615, Reagan Presidential Transition Team
6616, Reagan White House
6617, Reagan Administration
6618, Glastonbury
6619, Reading
6620, Dexys
6621, United States Department of Justice
6622, U.S.
6623, Senate
6624, President
6625, Associate Attorney General
6626, Attorney General
6627, Deputy Attorney General
6628, civil justice
6629, federal law enforcement
6630, local law enforcement
6631, public safety
6632, Republican Party
6633, law professor
6634, author
6635, United States Secretary of the Treasury
6636, White House Chief of Staff
6637, United States Secretary of the Treasury
6638, lieutenant colonel
6639, lieutenant colonel
6640, Harvard University
6641, Merrill Lynch
6642, United States Marine Corps
6643, Kevin Archer
6644, Kevin Rowland
6645, Dexys Midnight Runners
6646, Babymetal
6647, Suzuka Nakamoto
6648, Amuse
6649, Inc.
6650, Karen Girl's
6651, Sakura Gakuin
6652, Searching for the Young Soul Rebels
6653,"Here's the list of extracted entities concatenated with commas:

Dexys Midnight Runners"
6654, EMI Records
6655, Amuse
6656, Inc.
6657, Karen Girl's
6658, Sakura Gakuin
6659, Babymetal
6660, English
6661, Kevin Rowland
6662, Birmingham
6663, England
6664, punk rock
6665, soul music
6666, Northern soul movement
6667, Geno
6668, Come On Eileen
6669, The Blue Ox Babes
6670, Yasmin Saleh
6671, Nick Bache
6672, Andy Leek
6673, Helen O'Hara
6674, Mickey Billingham
6675, Jimmy Paterson
6676, Celtic Soul Brothers
6677, Too-Rye-Ay
6678, Babymetal
6679, Suzuka Nakamoto
6680, Yui Mizuno
6681, Moa Kikuchi
6682, Kami Band
6683, Aqua Vergine
6684, Acqua Virgo
6685, Marcus Vipsanius Agrippa
6686, Pope Nicholas V
6687, Campus Martius
6688, Baths of Agrippa
6689, Campo Marzio
6690, Leon-Battista Alberti
6691, Piazza dei Crociferi
6692, Trevi Fountain
6693, Piazza del Popolo
6694, Giovanni Priuli
6695, Claudio Monteverdi
6696, Giovanni Gabrieli
6697, Habsburg court
6698, Austria
6699, Rome
6700, Venice
6701, Italian
6702, Renaissance
6703, Baroque
6704, US
6705, UK
6706, Ireland
6707, Japan
6708,"Here are the extracted entities from the given text:

Giovanni Gabrieli"
6709, Giles Farnaby
6710, Giovanni Giacomo Gastoldi
6711, Rinaldo Alessandrini
6712, Monteverdi
6713, Vivaldi
6714, Couperin
6715, Bach
6716, Claudio Giovanni Antonio Monteverdi
6717, Luigi Piovano
6718, Orchestra dell'Accademia Nazionale di Santa Cecilia
6719, Tokyo Philharmonic Orchestra
6720, Seoul Philharmonic Orchestra
6721, Concerto Italiano
6722, Robert Schumann
6723, Michelangelo Piano Quartet
6724, Chandos label
6725, Camille Saint-Saëns
6726, Johann Sebastian Bach
6727, Claude Victor Palisca
6728, Donald Jay Grout
6729, Henry L. and Lucy G. Moses
6730, Yale University
6731, Trinity Baroque
6732, Trinity College
6733, Cambridge
6734, Heinrich Schütz
6735, Jan Pieterszoon Sweelinck
6736, Jean-Baptiste Besard
6737, David Samson
6738, Jim McGreevey
6739, Port Authority of New York and New Jersey
6740, Wolff & Samson
6741, Chris Christie
6742, Frank Snowden Katzenbach
6743, Jr.
6744, New Jersey
6745, Italy
6746, Austria
6747, Fiume
6748, Yale Music Theory in Translation
6749, Prentice-Hall
6750, Florence
6751, Florentine Camerata
6752, Renaissance
6753, Baroque
6754, 17th century
6755, 1563
6756, 1640
6757, 1554
6758, 1609
6759, 25 January 1960
6760, 4 January 1609
6761, 15 May 1567
6762, 29 November 1643
6763, 24 November 1921
6764, 11 January 2001
6765, 5 November 1868
6766, 13 March 1929
6767, 14 August 1939
6768, 28 March 2014
6769, 2015
6770, 1907
6771, 1567
6772, 1625
6773, 2011
6774, 1968
6775, 1980
6776, 2001
6777, 1985
6778, 3rd-6th editions
6779, 1591
6780, November
6781, January
6782, May
6783, March
6784, August
6785, Cambridge
6786, New York
6787, Jersey
6788," Europe 

Here is the list of entities with commas:

Giovanni Gabrieli"
6789, Giles Farnaby
6790, Giovanni Giacomo Gastoldi
6791, Rinaldo Alessandrini
6792, Monteverdi
6793, Vivaldi
6794, Couperin
6795, Bach
6796, Claudio Giovanni Antonio Monteverdi
6797, Luigi Piovano
6798, Orchestra dell'Accademia Nazionale di Santa Cecilia
6799, Tokyo Philharmonic Orchestra
6800, Seoul Philharmonic Orchestra
6801, Concerto Italiano
6802, Robert Schumann
6803, Michelangelo Piano Quartet
6804, Chandos label
6805, Camille Saint-Saëns
6806, Johann Sebastian Bach
6807, Claude Victor Palisca
6808, Donald Jay Grout
6809, Henry L. and Lucy G. Moses
6810, Yale University
6811, Trinity Baroque
6812, Trinity College
6813, Cambridge
6814, Heinrich Schütz
6815, Jan Pieterszoon Sweelinck
6816, Jean-Baptiste Besard
6817, David Samson
6818, Jim McGreevey
6819, Port Authority of New York and New Jersey
6820, Wolff & Samson
6821, Chris Christie
6822, Frank Snowden Katzenbach
6823, Jr.
6824, New Jersey
6825, Italy
6826, Austria
6827, Fiume
6828, Yale Music Theory in Translation
6829, Prentice-Hall
6830, Florence
6831, Florentine Camerata
6832, Renaissance
6833, Baroque
6834, 17th century
6835, 1563
6836, 1640
6837, 1554
6838, 1609
6839, 25 January 1960
6840, 4 January 1609
6841, 15 May 1567
6842, 29 November 1643
6843, 24 November 1921
6844, 11 January 2001
6845, 5 November 1868
6846, 13 March 1929
6847, 14 August 1939
6848, 28 March 2014
6849, 2015
6850, 1907
6851, 1567
6852, 1625
6853, 2011
6854, 1968
6855, 1980
6856, 2001
6857, 1985
6858, 3rd-6th editions
6859, 1591
6860, November
6861, January
6862, May
6863, March
6864, August
6865, Cambridge
6866, New York
6867, Jersey
6868, Europe
6869,"Here are the extracted entities concatenated with commas:

New Jersey"
6870, Edward L. Katzenbach
6871, Nicholas Katzenbach
6872, United States
6873, New Jersey Supreme Court
6874, Democratic Party
6875, Governor of New Jersey
6876, Golan Cipel
6877, Jim McGreevey
6878, James Edward McGreevey
6879, New Jersey General Assembly
6880, Woodbridge Township
6881, New Jersey Senate
6882, Christine Todd Whitman
6883, John Hoffman
6884, State of New Jersey
6885, Peter C. Harvey
6886, Patterson
6887, Belknap
6888, Webb
6889, and Tyler
6890, Zulima Farber
6891, New York City
6892, Oklahoma
6893, Cara Rodriguez
6894, Scott Pruitt
6895, Environmental Protection Agency
6896, Tulane University
6897, University of Oklahoma Law School
6898, Department of Law and Public Safety
6899, Governor of New Jersey
6900, New Jersey Senate
6901, Zulima Farber
6902, Jon Corzine
6903, Anne Milgram
6904, Stuart Rabner
6905, Article II of the New Jersey State Constitution
6906, New Jersey Legislature
6907, New Jersey Secretary of State
6908, Division of Elections
6909, New Jersey Election Law Enforcement Commission
6910, John Lennon
6911, Parlophone
6912, EMI Records
6913," Anna-Lou ""Annie"" Leibovitz"
6914,"Here are the extracted entities concatenated with commas:

Anna-Lou ""Annie"" Leibovitz"
6915, John Lennon
6916, Mark David Chapman
6917, Parlophone
6918, EMI Records
6919, Washington's National Portrait Gallery
6920, John Lennon
6921, Beatles
6922, Monday
6923, December 8
6924, 1980
6925, Dakota
6926, New York City
6927, Record Plant Studio
6928, Yoko Ono
6929, J. D. Salinger
6930, Chapter 27
6931, Jarrett Schaefer
6932, Jack Jones
6933, Robert Salerno
6934, Jared Leto
6935, Mike Dahlquist
6936," ""Evening Wear"""
6937," ""Mark David Chapman"""
6938," ""Written in Cold Blood"""
6939," ""Billboard"""
6940, Hot 100 Singles Sales
6941, Hot Dance Singles Sales
6942," ""To the Faithful Departed"""
6943, The Cranberries
6944," ""I Just Shot John Lennon"""
6945," ""Walking on Thin Ice"""
6946, Yoko Ono
6947, Sir James Paul McCartney
6948, June 18
6949, 1942
6950, Beatles
6951, Wings
6952, Linda
6953, Denny Laine
6954, All Things Must Pass
6955, George Harrison
6956,"Here are the extracted entities in the required format:

Linda"
6957, Denny Laine
6958, George Harrison
6959, Beatles
6960, Bob Dylan
6961, The Band
6962, Delaney & Bonnie
6963, Billy Preston
6964, John Lennon
6965, Paul McCartney
6966, Barry Feinstein
6967, Sony Entertainment Television
6968, India
6969, Chittod
6970, Rajasthan
6971, Rani Padmini
6972, Nitin Chandrakant Desai
6973, Jaya Battacharya
6974, National Award
6975, Nitin Chandrakant Desai
6976, Kyunki Saas Bhi Kabhi Bahu Thi
6977, Kasamh Se
6978, Jhansi Ki Rani
6979, Gangaa
6980, Thapki Pyaar Ki
6981, Rebecca
6982, Dame Daphne du Maurier
6983, Manderley
6984, Ulka Gupta
6985, Mumbai
6986, Maharashtra
6987, Zee TV
6988, Jhansi Ki Rani
6989, Manu
6990, Rani Lakshmibai
6991, Andhra Pori
6992, Rudhramadevi
6993, Noorpur Ki Rani
6994, Hum TV
6995, Samira Fazal
6996, Haissam Hussain
6997, Gauri Jog
6998, Chicago
6999, Krishna Leela
7000, Shakuntala
7001, Kathak Yatra
7002, East meets West
7003, Fire - the Fiery Tale
7004, Kratika Sengar
7005, Punar Vivah
7006, Kasam Tere Pyaar Ki
7007, Colors TV.
7008,"Here are the extracted entities concatenated with commas:

Arshad Warsi"
7009, Mahesh Bhatt
7010, Amitabh Bachchan
7011, Rajkumar Hirani
7012, Zee TV
7013, Colors
7014, Kaash
7015, Roop Ki Rani Choron Ka Raja
7016, Tere Mere Sapne
7017, Betaabi
7018, Hero Hindustani
7019, Hogi Pyaar Ki Jeet
7020, Trishakti
7021, Munna Bhai M.B.B.S.
7022, Zee Cine Award
7023, Filmfare
7024, IIFA
7025, Screen
7026, Apsara Film Producers Guild Award
7027, GIFA
7028, Hulchul
7029, Sehar
7030, Salaam Namaste
7031, Vrindavan Lal Verma
7032, Mauranipur
7033, Padma Bhushan
7034, Agra University
7035, Jhansi Ki Rani
7036, Soviet Land Nehru Award
7037, Lakshmi Bai
7038, Jitendra Srivastava
7039, Rajesh Saksham
7040, Ila Dutta Bedi
7041, Malavika Asthana
7042, Mairaj Zaidi
7043, Virendra Singh Patyal
7044, Ulka Gupta
7045, Aaron Paul Sturtevant
7046, Aaron Paul
7047, AMC
7048, Breaking Bad
7049, Critics' Choice Television Award
7050, Satellite Award
7051, Primetime Emmy Award
7052, Saturn Award
7053, Patrick Hivon
7054, Quebec
7055, L'Ange gardien
7056, Nouvelle adresse
7057, Ville-Marie
7058, Jutra Award
7059, Gémeaux Award
7060, Canadian Screen Award
7061, Octavia Lenora Spencer
7062, A Time to Kill
7063, The Help
7064, Fruitvale Station
7065, Ryan Coogler
7066, Smashed
7067, Snowpiercer
7068, Get on Up
7069, The Divergent Series
7070, Zootopia
7071, The Shape of Water
7072, Academy Award
7073, Golden Globe
7074, SAG
7075, BAFTA
7076, Critics' Choice Movie Award
7077, National Board of Review Award
7078,"Here are the extracted entities concatenated with commas:

Academy Award"
7079, Golden Globe
7080, SAG
7081, Dorothy Vaughan
7082, mathematician
7083, Hidden Figures
7084, Smashed
7085, Snowpiercer
7086, Get on Up
7087, The Divergent Series
7088, Zootopia
7089, The Shape of Water
7090, Crossfire
7091, Edward Dmytryk
7092, John Paxton
7093, The Brick Foxhole
7094, Richard Brooks
7095, Robert Mitchum
7096, Robert Young
7097, Robert Ryan
7098, Gloria Grahame
7099, Charles Douville Coburn
7100, June 19
7101, 1877
7102, August 30
7103, 1961
7104, American film
7105, theatre actor
7106, The More the Merrier
7107, Nick Meyer
7108, Sierra/Affinity
7109, Paramount Vantage
7110, December 2008
7111, There Will Be Blood
7112, No Country for Old Men
7113, Into the Wild
7114, The Kite Runner
7115, Daniel Day-Lewis
7116, Javier Bardem
7117, Stranger in My Arms
7118, And Ride a Tiger
7119, Helmut Käutner
7120, June Allyson
7121, Jeff Chandler
7122, Sandra Dee
7123, Mary Astor
7124, Peter Graves
7125, Academy of Motion Picture Arts and Sciences
7126, AMPAS
7127, Kevin Spacey Fowler
7128, KBE
7129, American actor
7130, film director
7131, producer
7132, screenwriter
7133, singer
7134, The Usual Suspects
7135, American Beauty
7136, James Webb
7137, Republic of Texas
7138, Virginia
7139, Georgia
7140, Florida
7141, county clerk
7142, bar
7143, Burlingham
7144, Bedford Township
7145, Meigs County
7146, Ohio
7147, United States
7148, Bungtown
7149,"Here are the extracted entities concatenated with commas:

Burlingham"
7150, Meigs County
7151, Ohio
7152, United States
7153, Bedford Township
7154, American whiskey
7155, bourbon
7156, Bourbon County
7157, Kentucky
7158, Bourbon Street
7159, New Orleans
7160, French Bourbon dynasty
7161, 18th century
7162, 1820s
7163, 1870s
7164, $2.7 billion
7165, $1.6 billion
7166, United States
7167, Canada
7168, Detroit
7169, Al Capone
7170, Purple Gang
7171, Canadian Club Whiskey
7172, Old Log Cabin Whiskey
7173, Bugs Moran
7174, Chicago
7175, Illinois
7176, Robert Gray
7177, Columbia River
7178, Pacific Northwest
7179, Columbia Rediviva
7180, United States Library of Congress
7181, American fiddle canon
7182, Scotland
7183, Irish fiddle traditions
7184, Scottish fiddling traditions
7185, Robert Burns
7186, 'The Jolly Beggars'
7187, United States
7188, Illinois Humanities Center
7189, Old Time Fiddle
7190, Civil War
7191, Federal Government of the United States
7192, US Federal Government
7193, FY 2016
7194, $461B.
7195,"Here are the extracted entities concatenated with commas:

48 C.F.R."
7196, Federal Government
7197, William Goodell
7198, Templeton
7199, Mass.
7200, Phillips Academy
7201, Andover
7202, Dartmouth College
7203, Andover Theological Seminary
7204, American Board
7205, Malta
7206, Beirut
7207, Syria
7208, Constantinople
7209, Turkey
7210, Navarino
7211, Armenia
7212, United States Code
7213, Titles 10
7214, 31
7215, 40
7216, 41
7217, Barton 1792 Distillery
7218, Sazerac Company
7219, 1792 Whiskey
7220, Kentucky
7221, Bardstown
7222, William Goodell
7223, American
7224, Prime
7225, New York
7226, Militia Acts
7227, United States Congress
7228, President of the United States
7229, Whiskey Rebellion
7230, Kunal Vijaykar
7231, Fruit and Nut
7232, Bollywood
7233, Boman Irani
7234, Cyrus Broacha
7235, Dia Mirza
7236, Mahesh Manjrekar
7237, Viacom 18 Motion Pictures
7238, Jamie Lee Curtis
7239, Lady Haden-Guest
7240, John Carpenter
7241, Halloween
7242, Laurie Strode
7243, Jamie Lee Curtis
7244, A Fish Called Wanda
7245, Trading Places
7246, True Lies
7247, Roadgames
7248, Prom Night
7249, Terror Train
7250, The Fog
7251, Halloween II
7252, Scream queen
7253, BAFTA Award
7254, Golden Globe
7255, Shikshanacha Aaicha Gho
7256, Sachin Khedekar
7257, Bharat
7258, 2009
7259, 2010
7260, 1792
7261, 1822
7262, 1828
7263, 1831
7264, 1865
7265, 1867
7266, 1876
7267, November 22
7268, 1958
7269, 1978
7270, 1980
7271, 1981
7272, 1983
7273, 1988
7274, 1994
7275,"Here are the extracted entities concatenated with commas:

Saksham Kulkarni"
7276, Gauri Vaidya
7277, Siddharth Jadhav
7278, Kranti Redkar
7279, Mahesh Manjrekar
7280, Sachin Khedekar
7281, Bharat Jadhav
7282, Ajit
7283, Atul
7284, Sameer
7285, Prosenjit Chatterjee
7286, Anees Bazmee
7287, Salman Khan
7288, Asin
7289, Paresh Rawal
7290, Arya Babbar
7291, Sanjay Dutt
7292, Ajay Devgan
7293, Kangana Ranaut
7294, Zarine Khan
7295, Arbaaz Khan
7296, Sreenu Vaitla
7297, Ram
7298, Genelia
7299, Pritam
7300, Sandeep Shirodkar
7301, Trivikram Srinivas
7302, Anushka Shetty
7303, Singanamala Ramesh
7304, C Kalyan
7305, Prakash Raj
7306, Shawn Arranha
7307, Mahaakshay Chakraborty
7308, Rajpal Yadav
7309, Vaishali Desai
7310, Mohit sinha
7311, Sanjay Jha
7312, Aman Verma
7313, Rinke Khanna
7314, Sunil Shetty
7315, Johnny Lever
7316, Laloo Prasad Yadav
7317, Jamie Lee Curtis
7318, Kevin Kline
7319, Michael Palin
7320, Charles Crichton
7321, John Cleese
7322, Robert Young
7323,"Here are the extracted entities concatenated with commas:

Fred Schepisi"
7324, Ignalina Nuclear Power Plant
7325, Ignalinos Atominė Elektrinė
7326, IAE
7327, Ignalinskaya atomnaya elektrostantsiya
7328, Ignalinskaya atomnaya elektrostantsiya
7329, Ignalina
7330, Chernobyl Nuclear Power Plant
7331, Visaginas
7332, Lithuania
7333, European Union
7334, Unit 1
7335, Unit 2
7336, December 2004
7337, December 31
7338, 2009
7339, IAe.31 Colibrí
7340, Colibrí
7341, Émile Dewoitine
7342, Instituto Aerotécnico
7343, H. Goberna
7344, Córdoba Province
7345, Argentina
7346, President Juan Perón
7347, Music Encoding Initiative
7348, MEI
7349, Text Encoding Initiative
7350, TEI
7351, Text Encoding Initiative
7352, MEI community
7353, specialists
7354, technologists
7355, librarians
7356, historians
7357, theorists
7358, MEI schema
7359, XML Schema Language
7360, RelaxNG
7361, One-Document-Does-it-all
7362, ODD
7363, Focke-Wulf Ta 183
7364, Huckebein
7365, Messerschmitt Me 262
7366, Luftwaffe
7367, World War II
7368, Wilhelm Busch
7369, FMA IAe 33 Pulqui II
7370, Hans Huckebein der Unglücksrabe
7371, Juan Domingo Perón
7372, Argentina
7373, Minister of Labour
7374, Vice President
7375, coup d'état
7376, Victor Nendaka Bika
7377, Democratic Republic of Congo
7378, Zaire
7379, Sûreté Nationale du Congo
7380, Congo's Security Services
7381, Patrice Lumumba
7382, Congolese National Movement
7383, MNC
7384, MNC-Nendaka
7385, Lubumbashi
7386, Elisabethville
7387," Lumumba's commission.

However"
7388," some of these are not entities in the classical sense but rather phrases or descriptions. Here are the entities that are generally considered to be proper nouns:

Ignalina Nuclear Power Plant"
7389, Ignalinos Atominė Elektrinė
7390, IAE
7391, Ignalinskaya atomnaya elektrostantsiya
7392, Ignalina
7393, Chernobyl Nuclear Power Plant
7394, Visaginas
7395, Lithuania
7396, European Union
7397, Unit 1
7398, Unit 2
7399, December 2004
7400, December 31
7401, 2009
7402, IAe.31 Colibrí
7403, Colibrí
7404, Émile Dewoitine
7405, Instituto Aerotécnico
7406, H. Goberna
7407, Córdoba Province
7408, Argentina
7409, President Juan Perón
7410, Music Encoding Initiative
7411, MEI
7412, Text Encoding Initiative
7413, TEI
7414, Focke-Wulf Ta 183
7415, Huckebein
7416, Messerschmitt Me 262
7417, Luftwaffe
7418, World War II
7419, Wilhelm Busch
7420, FMA IAe 33 Pulqui II
7421, Hans Huckebein der Unglücksrabe
7422, Juan Domingo Perón
7423, Argentina
7424, Minister of Labour
7425, Vice President
7426, coup d'état
7427, Victor Nendaka Bika
7428, Democratic Republic of Congo
7429, Zaire
7430, Sûreté Nationale du Congo
7431, Congo's Security Services
7432, Patrice Lumumba
7433, Congolese National Movement
7434, MNC
7435, MNC-Nendaka
7436, Lubumbashi
7437, Elisabethville
7438," Lumumba's commission.

Here is the list of entities in the desired format:

Ignalina Nuclear Power Plant"
7439, Ignalinos Atominė Elektrinė
7440, IAE
7441, Ignalinskaya atomnaya elektrostantsiya
7442, Ignalina
7443, Chernobyl Nuclear Power Plant
7444, Visaginas
7445, Lithuania
7446, European Union
7447, Unit 1
7448, Unit 2
7449, December 2004
7450, December 31
7451, 2009
7452, IAe.31 Colibrí
7453, Colibrí
7454, Émile Dewoitine
7455, Instituto Aerotécnico
7456, H. Goberna
7457, Córdoba Province
7458, Argentina
7459, President Juan Perón
7460, Music Encoding Initiative
7461, MEI
7462, Text Encoding Initiative
7463, TEI
7464, Focke-Wulf Ta 183
7465, Huckebein
7466, Messerschmitt Me 262
7467, Luftwaffe
7468, World War II
7469, Wilhelm Busch
7470, FMA IAe 33 Pulqui II
7471, Hans Huckebein der Unglücksrabe
7472, Juan Domingo Perón
7473, Argentina
7474, Minister of Labour
7475, Vice President
7476, coup d'état
7477, Victor Nendaka Bika
7478, Democratic Republic of Congo
7479, Zaire
7480, Sûreté Nationale du Congo
7481, Congo's Security Services
7482, Patrice Lumumba
7483, Congolese National Movement
7484, MNC
7485, MNC-Nendaka
7486, Lubumbashi
7487, Elisabethville
7488, Lumumba's commission
7489, Fred Schepisi
7490,"Here are the extracted entities concatenated with commas:

Belgian Chamber of Representatives"
7491, Victor Nendaka
7492, Thursday
7493, 22 August 2002
7494, 79
7495, Brussels
7496, Mobutu
7497, Alliance of Democratic Forces for the Liberation of Congo
7498, AFDL
7499, ADFLC
7500, Laurent-Désiré Kabila
7501, Paul Kagame
7502, Rwanda
7503, White House BRAIN Initiative
7504, Brain Research through Advancing Innovative Neurotechnologies
7505, Obama administration
7506, April 2
7507, 2013
7508, White House Office of Science and Technology Policy
7509, OSTP
7510, Grand Challenge
7511, Human Genome Project
7512, Alzheimer's
7513, Parkinson's
7514, depression
7515, traumatic brain injury
7516, Cicaré CK.1
7517, CH.III Colibrí
7518, Argentina
7519, Argentine Air Force
7520, Mehmed IV
7521, Muhammad IV
7522, Ottoman Empire
7523, Ottoman Turkish
7524, Modern Turkish
7525, Avcı Mehmed
7526, Mehmed the Hunter
7527, 2 January 1642
7528, 6 January 1693
7529, Köprülü era
7530, Edirne
7531, School District of Hillsborough County
7532, Florida
7533, Bill and Melinda Gates Foundation
7534, Empowering Effective Teachers
7535, Hillsborough County
7536, Teacher
7537, NES
7538, Nintendo
7539, Super Mario Bros. 3
7540, Nintendo Entertainment System
7541, Patrice Lumumba
7542, Lubumbashi
7543, Elisabethville
7544, Congo
7545, Laurent-Désiré Kabila
7546, President
7547, Paul Kagame
7548, Rwanda
7549, White House Neuroscience Initiative
7550, TBI
7551, Obama administration
7552, Brain Research through Advancing Innovative Neurotechnologies
7553, White House Office of Science and Technology Policy
7554, OSTP
7555, Grand Challenge
7556, Human Genome Project
7557, Cicaré CK.1
7558, CH.III Colibrí
7559, Argentina
7560, Argentine Air Force
7561, Mehmed IV
7562, Muhammad IV
7563, Ottoman Empire
7564, Ottoman Turkish
7565, Modern Turkish
7566, Avcı Mehmed
7567, Mehmed the Hunter
7568, 2 January 1642
7569, 6 January 1693
7570, Köprülü era
7571, Edirne
7572, Mehmed IV
7573, Patrice Lumumba
7574, Lubumbashi
7575, Elisabethville
7576, Congo
7577, Laurent-Désiré Kabila
7578, President
7579, Paul Kagame
7580, Rwanda
7581, White House Neuroscience Initiative
7582, TBI
7583, Obama administration
7584, Brain Research through Advancing Innovative Neurotechnologies
7585, White House Office of Science and Technology Policy
7586, OSTP
7587, Grand Challenge
7588, Human Genome Project
7589, Mehmed IV
7590, Muhammad IV
7591, Ottoman Empire
7592, Ottoman Turkish
7593, Modern Turkish
7594, Avcı Mehmed
7595, Mehmed the Hunter
7596, 2 January 1642
7597, 6 January 1693
7598, Köprülü era
7599, Edirne
7600, Mehmed IV
7601, Patrice Lumumba
7602, Lubumbashi
7603, Elisabethville
7604, Congo
7605, Laurent-Désiré Kabila
7606, President
7607, Paul Kagame
7608, Rwanda
7609, White House Neuroscience Initiative
7610, TBI
7611, Obama administration
7612, Brain Research through Advancing Innovative Neurotechnologies
7613, White House Office of Science and Technology Policy
7614, OSTP
7615, Grand Challenge
7616, Human Genome Project
7617, Mehmed IV
7618, Muhammad IV
7619, Ottoman Empire
7620, Ottoman Turkish
7621, Modern Turkish
7622, Avcı Mehmed
7623, Mehmed the Hunter
7624, 2 January 1642
7625, 6 January 1693
7626, Köprülü era
7627, Edirne
7628, Mehmed IV
7629, Patrice Lumumba
7630, Lubumbashi
7631, Elisabethville
7632, Congo
7633, Laurent-Désiré Kabila
7634, President
7635, Paul Kagame
7636, Rwanda
7637, White House Neuroscience Initiative
7638, TBI
7639, Obama administration
7640, Brain Research through Advancing Innovative Neurotechnologies
7641, White House Office of Science and Technology Policy
7642, OSTP
7643, Grand Challenge
7644, Human Genome Project
7645, Mehmed IV
7646, Muhammad IV
7647, Ottoman Empire
7648, Ottoman Turkish
7649, Modern Turkish
7650, Avcı Mehmed
7651, Mehmed the Hunter
7652, 2 January 1642
7653, 6 January 1693
7654, Köprülü era
7655, Edirne
7656, Mehmed IV
7657, Patrice Lumumba
7658, Lubumbashi
7659, Elisabethville
7660, Congo
7661, Laurent-Désiré Kabila
7662, President
7663, Paul Kagame
7664, Rwanda
7665, White House Neuroscience Initiative
7666, TBI
7667, Obama administration
7668, Brain Research through Advancing Innovative Neurotechnologies
7669, White House Office of Science and Technology Policy
7670, OSTP
7671, Grand Challenge
7672, Human Genome Project
7673, Mehmed IV
7674, Muhammad IV
7675, Ottoman Empire
7676, Ottoman Turkish
7677, Modern Turkish
7678, Avcı Mehmed
7679, Mehmed the Hunter
7680, 2 January 1642
7681, 6 January 1693
7682, Köprülü era
7683, Edirne
7684, Mehmed IV
7685, Patrice Lumumba
7686, Lubumbashi
7687, Elisabethville
7688, Congo
7689, Laurent-Désiré Kabila
7690, President
7691, Paul Kagame
7692, Rwanda
7693, White House Neuroscience Initiative
7694, TBI
7695, Obama administration
7696, Brain Research through Advancing Innovative Neurotechnologies
7697, White House Office of Science and Technology Policy
7698, OSTP
7699, Grand Challenge
7700, Human Genome Project
7701, Mehmed IV
7702, Muhammad IV
7703, Ottoman Empire
7704, Ottoman Turkish
7705, Modern Turkish
7706, Avcı Mehmed
7707, Mehmed the Hunter
7708, 2 January 1642
7709, 6 January 1693
7710, Köprülü era
7711, Edirne
7712, Mehmed IV
7713, Patrice Lumumba
7714, Lubumbashi
7715, Elisabethville
7716, Congo
7717, Laurent-Désiré Kabila
7718, President
7719, Paul Kagame
7720, Rwanda
7721, White House Neuroscience Initiative
7722, TBI
7723, Obama administration
7724, Brain Research through Advancing Innovative Neurotechnologies
7725, White House Office of Science and Technology Policy
7726, OSTP
7727, Grand Challenge
7728, Human Genome Project
7729, Mehmed IV
7730, Muhammad IV
7731, Ottoman Empire
7732, Ottoman Turkish
7733, Modern Turkish
7734, Avcı Mehmed
7735, Mehmed the Hunter
7736, 2 January 1642
7737, 6 January 1693
7738, Köprülü era
7739, Edirne
7740, Mehmed IV
7741, Patrice Lumumba
7742, Lubumbashi
7743, Elisabethville
7744, Congo
7745, Laurent-Désiré Kabila
7746, President
7747, Paul Kagame
7748, Rwanda
7749, White House Neuroscience Initiative
7750, TBI
7751, Obama administration
7752, Brain Research through Advancing Innovative Neurotechnologies
7753, White House Office of Science and Technology Policy
7754, OSTP
7755, Grand Challenge
7756, Human Genome Project
7757, Mehmed IV
7758, Muhammad IV
7759, Ottoman Empire
7760, Ottoman Turkish
7761, Modern Turkish
7762, Avcı Mehmed
7763, Mehmed the Hunter
7764, 2 January 1642
7765, 6 January 1693
7766, Köprülü era
7767, Edirne
7768, Mehmed IV
7769, Patrice Lumumba
7770, Lubumbashi
7771, Elisabethville
7772, Congo
7773, Laurent-Désiré Kabila
7774, President
7775, Paul Kagame
7776, Rwanda
7777, White House Neuroscience Initiative
7778, TBI
7779, Obama administration
7780, Brain Research through Advancing Innovative Neurotechnologies
7781, White House Office of Science and Technology Policy
7782, OSTP
7783, Grand Challenge
7784, Human Genome Project
7785, Mehmed IV
7786, Muhammad IV
7787, Ottoman Empire
7788, Ottoman Turkish
7789, Modern Turkish
7790, Avcı Mehmed
7791, Mehmed the Hunter
7792, 2 January 1642
7793, 6 January 1693
7794, Köprülü era
7795, Edirne
7796, Mehmed IV
7797, Patrice Lumumba
7798, Lubumbashi
