Entity1,Relation,Entity2
Kenya Television Network,based in,Kenya
Kenya Television Network,one of the fastest growing TV stations,Kenya
TV stations,one of the fastest growing,KTN News Kenya
China,third biggest television network,Hunan Broadcasting System
China,third biggest television network,Golden Eagle Broadcasting System
China Central Television,biggest television network,China
JiangSu Broadcasting Corporation,biggest television network,China
Hunan Broadcasting System,based in,Changsha
Hunan Broadcasting System,based in,Qinghai
China Central Television,biggest television network,China
JiangSu Broadcasting Corporation,biggest television network,China
Lemon Drop Kick,based in,Los Angeles
Lemon Drop Kick,member,Japanese
Lemon Drop Kick,member,American
Lemon Drop Kick,published work,The Fast and the Furious
Lemon Drop Kick,published work,PlayStation 2
Lemon Drop Kick,published work,PlayStation Portable
Doctor Who Adventures,based on,Doctor Who
Doctor Who Adventures,published by,Immediate Media Company
Doctor Who Adventures,published by,Panini Comics
Doctor Who Adventures,published every fortnight,2008
Doctor Who Adventures,published weekly,2008
Doctor Who Adventures,published monthly,2014
Doctor Who Adventures,published bi-monthly,2016
Hunan Broadcasting System,formerly known as,Golden Eagle Broadcasting System
Hunan Broadcasting System,based in,Changsha
Hunan Broadcasting System,based in,Qinghai
Narrative Television Network,founded by,Jim Stovall
Narrative Television Network,received,Emmy Award
Narrative Television Network,received,Media Access Award
Narrative Television Network,received,International Film and Video Award
Mizlou Television Network,active,1962
Mizlou Television Network,active,1991
Mizlou Television Network,re-established,1992
Mizlou Television Network,based in,Tampa
Greg Cook,published in,Nickelodeon Magazine
Greg Cook,published in,Pulse
Greg Cook,published in,The Believer
Greg Cook,published in,New Art Examiner
Greg Cook,published in,Arthur
Greg Cook,published in,NON
Greg Cook,published in,L'Association's Comix 2000
Rede Manchete,founded by,Adolpho Bloch
Rede Manchete,based in,Rio de Janeiro
Rede Manchete,part of,Grupo Bloch
Rede Manchete,published by,Bloch Editores
KTN News Kenya,created by,Kenya Television Network
KTN News Kenya,based in,Kenya
KTN News Kenya,one of the fastest growing TV stations,Kenya
Sony,developed,PlayStation 2
Sony,developed,PlayStation Portable
Steven Seagal,starred in,Into the Sun
Immediate Media Company,published,Doctor Who Adventures
Panini Comics,published,Doctor Who Adventures
Peter A. Coclanis,Professor,University of North Carolina at Chapel Hill
Peter A. Coclanis,Historian,American South
Peter A. Coclanis,Historian,Southeast Asia
Sean Bean,Actor,The Hitcher
Sean Bean,Actor,The Island
Sophia Bush,Actor,The Hitcher
Zachary Knighton,Actor,The Hitcher
Rutger Hauer,Actor,The Hitcher
Jennifer Jason Leigh,Actor,The Hitcher
C. Thomas Howell,Actor,The Hitcher
Dave Meyers,Director,The Hitcher
Michael Bay,Producer,The Hitcher
Michael Bay,Co-owner,Platinum Dunes
Mike Long,CEO,Continuum
Mike Long,CEO,Healtheon Corporation
Mike Long,CEO,WebMD
Robin Chase,Co-founder,Zipcar
Robin Chase,Founder,Buzzcar
Robin Chase,Founder,GoLoco.org
Robin Chase,Co-founder,Veniam
Richard Yoo,Co-founder,Rackspace
Richard Yoo,Founder,ServerBeach
Martin Shkreli,Co-founder,Elea Capital
Martin Shkreli,Co-founder,MSMB Capital Management
Martin Shkreli,Co-founder,MSMB Healthcare
Michael Bay,Co-owner,Platinum Dunes
Mary Tyler Moore,starred in,Thoroughly Modern Millie
Mary Tyler Moore,starred in,Ordinary People
Mary Tyler Moore,created,The Mary Tyler Moore Show
Mary Richards,hat toss,Entertainment Weekly
Love Is All Around,written and performed by,Sonny Curtis
Mary Richards,played by,Mary Tyler Moore
Rhoda Morgenstern,played by,Valerie Harper
Mary Tyler Moore,starred in,The Mary Tyler Moore Hour
Mary Tyler Moore,starred in,Mary
Ordinary People,appeared in,Mary Tyler Moore
The Mary Tyler Moore Show,directed,Nancy Walker
The Mary Tyler Moore Show,guest appearances,Nancy Walker
Mildred,played by,Nancy Walker
Ida Morgenstern,played by,Valerie Harper
The Mary Tyler Moore Show,spin-off,Rhoda
Rhoda,spin-off,The Mary Tyler Moore Show
Phyllis,spin-off,The Mary Tyler Moore Show
Phyllis Lindstrom,played by,Cloris Leachman
Phyllis Lindstrom,landlady,Mary Richards
Taking Off,soundtrack,Miloš Forman
Taking Off,soundtrack,Lynn Carlin
Taking Off,soundtrack,Buck Henry
Taking Off,soundtrack,Georgia Engel
Kathy Bates,appeared in,Taking Off
Carly Simon,appeared in,Taking Off
And Even The Horses Had Wings,sung by,Kathy Bates
Long Term Physical Effects,sung by,Carly Simon
Ike and Tina Turner,appeared in,Taking Off
Ode to a Screw,performed by,Mary Mitchell
Georgia Bright Engel,played by,Georgia Bright Engel
The Mary Tyler Moore Show,starred in,Georgia Bright Engel
Mary Richards,played by,Mary Tyler Moore
The Dick Van Dyke Show,starred in,Mary Tyler Moore
Laura Petrie,played by,Mary Tyler Moore
Thoroughly Modern Millie,starred in,Mary Tyler Moore
Ordinary People,starred in,Mary Tyler Moore
Tabula Peutingeriana,illustrated,Decline and Fall of the Roman Empire
Edward Gibbon,researched,Decline and Fall of the Roman Empire
Catribana,located,Roman bridge
São João das Lampas,located,Roman bridge
Sintra,located,Roman bridge
Samarra river,crossed by,Roman bridge
Roman road,found near,necropolis
Roman road,found near,mosaics
Roman road,found near,ceramic fragments
Roman military,used,carburization
Roman iron-working,enhanced by,carburization
Roman armies,used,iron
Roman armies,used,bronze
Roman armies,used,brass
Roman armies,used,wood
Roman armies,used,earth
Roman armies,used,stone
Roman armies,used,concrete
Ivan Margary,developed,Margary numbers
Margary numbers,used by,historians
Roman roads in Britain,catalogued,Margary numbers
Watling Street,dated,Anglo-Saxon period
Fosse Way,dated,Anglo-Saxon period
Roman roads in Britain,built by,Roman Army
Roman Army,created,Roman roads in Britain
Roman roads in Britain,constructed,180 AD
Roman Republic,ended,Roman Empire
Roman Republic,founded,509 BC
Roman Empire,founded,27 BC
Roman Republic,overthrown,Roman Kingdom
Roman Republic,overthrown,Roman Empire
Pérignat,first name,Patrinoacum
Patrinius,owned,villa
Patrinius,owned,estate
Patrinius,owned,agricultural production
Roman road,found at,Pérignat
necropolis,found at,Pérignat
sarcophagus,found at,Pérignat
ceramic,found at,Pérignat
Roman Army,built,Roman roads in Britain
Roman Empire,province,Britain
Roman Republic,founded,Rome
Julius Caesar,fought against,Pompey
Julius Caesar,fought against,Octavian
Octavian,fought against,Mark Antony
Mark Antony,defeated at,Battle of Actium
Octavian,became imperator,Senate
Octavian,became Augustus,Senate
Augustus,established,Julio-Claudian dynasty
Tiberius,was a member of,Julio-Claudian dynasty
Caligula,was a member of,Julio-Claudian dynasty
Claudius,was a member of,Julio-Claudian dynasty
Nero,was a member of,Julio-Claudian dynasty
Vespasian,founded,Flavian dynasty
Vespasian,was a member of,Nerva–Antonine dynasty
Nerva,was a member of,Nerva–Antonine dynasty
Trajan,was a member of,Nerva–Antonine dynasty
Hadrian,was a member of,Nerva–Antonine dynasty
Antoninus Pius,was a member of,Nerva–Antonine dynasty
Marcus Aurelius,was a member of,Nerva–Antonine dynasty
Commodus,marked the beginning of decline,Roman Empire
Commodus,was an emperor,Roman Empire
Dio Cassius,observed,Roman Empire
Dio Cassius,wrote about,Roman Empire
Edward Gibbon,wrote about,Roman Empire
Roman Empire,was divided,Byzantine Empire
Roman Empire,was divided,Eastern Roman Empire
Diocletian,partitioned,Roman Empire
Diocletian,ruled,Roman Empire
Constantine I,transferred capital,Rome
Constantine I,ruled,Roman Empire
Theodosius I,ruled,Roman Empire
Theodosius I,made Christianity official,Roman Empire
Heraclius,ruled,Roman Empire
Heraclius,adopted Greek,Roman Empire
Heraclius,restructured military,Roman Empire
Tora Sudiro,won Best Actor,Festival Film Indonesia
Surya Saputra,won Best Supporting Actor,Festival Film Indonesia
Andrew Johnson,Succeeded,President Abraham Lincoln
Andrew Johnson,Was a member of,Democratic Party
Andrew Johnson,Was running mate of,President Abraham Lincoln
Andrew Johnson,Was succeeded by,Ulysses S. Grant
Ulysses S. Grant,Was a member of,Republicans
Gerald Ford,Succeeded,Richard Nixon
Gerald Ford,Was the 40th Vice President of,United States
Gerald Ford,Was appointed under,Twenty-fifth Amendment
Gerald Ford,Was appointed by,Richard Nixon
Gerald Ford,Was succeeded by,Barack Obama
Barack Obama,Gave a State of the Union address to,114th United States Congress
Barack Obama,Was preceded by,Paul Ryan
Theodore Roosevelt,Was the 26th President of,United States
Theodore Roosevelt,Was succeeded by,President McKinley
President McKinley,Was shot by,anarchist
President McKinley,Died in,Buffalo
President McKinley,Was attending,Pan-American Exposition
Franklin D. Roosevelt,Gave a State of the Union address to,76th United States Congress
Franklin D. Roosevelt,Was the 32nd President of,United States
Franklin D. Roosevelt,Foreseeed,World War II
Jane Austen,Author,Pride and Prejudice
Jane Austen,Author,The Republic of Pemberley
Jane Austen,Author,Pride and Prejudice and Zombies
Jane Austen,Inspiration,Austenland
Janet Todd,Commentator,Jane Austen
Janet Todd,Commentator,Lady Catherine de Bourgh
Janet Todd,Commentator,Elizabeth Bennet
Myretta Robens,Co-founder,The Republic of Pemberley
Amy Bellinger,Co-founder,The Republic of Pemberley
Seth Grahame-Smith,Author,Pride and Prejudice and Zombies
Burr Steers,Director,Pride and Prejudice and Zombies
Burr Steers,Director,Austenland
Lily James,Actor,Pride and Prejudice and Zombies
Lily James,Actor,Austenland
Sam Riley,Actor,Pride and Prejudice and Zombies
Sam Riley,Actor,Austenland
Jack Huston,Actor,Pride and Prejudice and Zombies
Jack Huston,Actor,Austenland
Bella Heathcote,Actor,Pride and Prejudice and Zombies
Bella Heathcote,Actor,Austenland
Douglas Booth,Actor,Pride and Prejudice and Zombies
Douglas Booth,Actor,Austenland
Matt Smith,Actor,Pride and Prejudice and Zombies
Matt Smith,Actor,Austenland
Charles Dance,Actor,Pride and Prejudice and Zombies
Charles Dance,Actor,Austenland
Lena Headey,Actor,Pride and Prejudice and Zombies
Lena Headey,Actor,Austenland
Jerusha Hess,Director,Austenland
Shannon Hale,Author,Austenland
Stephenie Meyer,Producer,Austenland
Keri Russell,Actor,Austenland
JJ Feild,Actor,Austenland
Jane Seymour,Actor,Austenland
Bret McKenzie,Actor,Austenland
Jennifer Coolidge,Actor,Austenland
Agostinho Neto,Leader,People's Movement for the Liberation of Angola
Agostinho Neto,Leader,MPLA
Holden Roberto,Co-president,National Liberation Front of Angola
Holden Roberto,Co-president,National Union for the Total Independence of Angola
Jonas Savimbi,Co-president,National Liberation Front of Angola
Jonas Savimbi,Co-president,National Union for the Total Independence of Angola
José Ndelé,Co-Prime Minister,National Liberation Front of Angola
José Ndelé,Co-Prime Minister,National Union for the Total Independence of Angola
Johnny Pinnock Eduardo,Co-Prime Minister,National Liberation Front of Angola
Johnny Pinnock Eduardo,Co-Prime Minister,National Union for the Total Independence of Angola
Myretta Robens,Member,The Republic of Pemberley
Amy Bellinger,Member,The Republic of Pemberley
Janet Todd,Member,The Republic of Pemberley
Elizabeth Bennet,Protagonist,Pride and Prejudice
Lady Catherine de Bourgh,Antagonist,Pride and Prejudice
Fitzwilliam Darcy,Owner,The Republic of Pemberley
Jane Austen,Inspiration,Austenland
Stephenie Meyer,Producer,Austenland
Shannon Hale,Author,Austenland
Jane Austen,Author,Pride and Prejudice
Jane Austen,Author,Pride and Prejudice and Zombies
Lily James,Actor,Pride and Prejudice and Zombies
Sam Riley,Actor,Pride and Prejudice and Zombies
Jack Huston,Actor,Pride and Prejudice and Zombies
Bella Heathcote,Actor,Pride and Prejudice and Zombies
Douglas Booth,Actor,Pride and Prejudice and Zombies
Matt Smith,Actor,Pride and Prejudice and Zombies
Charles Dance,Actor,Pride and Prejudice and Zombies
Lena Headey,Actor,Pride and Prejudice and Zombies
Jerusha Hess,Director,Austenland
Burr Steers,Director,Pride and Prejudice and Zombies
Keri Russell,Actor,Austenland
JJ Feild,Actor,Austenland
Jane Seymour,Actor,Austenland
Bret McKenzie,Actor,Austenland
Jennifer Coolidge,Actor,Austenland
Agostinho Neto,Leader,MPLA
Agostinho Neto,Leader,People's Movement for the Liberation of Angola
Holden Roberto,Co-president,National Union for the Total Independence of Angola
Holden Roberto,Co-president,National Liberation Front of Angola
Jonas Savimbi,Co-president,National Union for the Total Independence of Angola
Jonas Savimbi,Co-president,National Liberation Front of Angola
José Ndelé,Co-Prime Minister,National Union for the Total Independence of Angola
José Ndelé,Co-Prime Minister,National Liberation Front of Angola
Johnny Pinnock Eduardo,Co-Prime Minister,National Union for the Total Independence of Angola
Johnny Pinnock Eduardo,Co-Prime Minister,National Liberation Front of Angola
Myretta Robens,Member,The Republic of Pemberley
Amy Bellinger,Member,The Republic of Pemberley
Janet Todd,Member,The Republic of Pemberley
Elizabeth Bennet,Protagonist,Pride and Prejudice
Lady Catherine de Bourgh,Antagonist,Pride and Prejudice
Fitzwilliam Darcy,Owner,The Republic of Pemberley
Jane Austen,Author,Pride and Prejudice
Jane Austen,Author,Pride and Prejudice and Zombies
Lily James,Actor,Pride and Prejudice and Zombies
Sam Riley,Actor,Pride and Prejudice and Zombies
Jack Huston,Actor,Pride and Prejudice and Zombies
Bella Heathcote,Actor,Pride and Prejudice and Zombies
Douglas Booth,Actor,Pride and Prejudice and Zombies
Matt Smith,Actor,Pride and Prejudice and Zombies
Charles Dance,Actor,Pride and Prejudice and Zombies
Lena Headey,Actor,Pride and Prejudice and Zombies
Jerusha Hess,Director,Austenland
Burr Steers,Director,Pride and Prejudice and Zombies
Keri Russell,Actor,Austenland
JJ Feild,Actor,Austenland
Jane Seymour,Actor,Austenland
Bret McKenzie,Actor,Austenland
Jennifer Coolidge,Actor,Austenland
Agostinho Neto,Leader,MPLA
Agostinho Neto,Leader,People's Movement for the Liberation of Angola
Holden Roberto,Co-president,National Union for the Total Independence of Angola
Holden Roberto,Co-president,National Liberation Front of Angola
Jonas Savimbi,Co-president,National Union for the Total Independence of Angola
Jonas Savimbi,Co-president,National Liberation Front of Angola
José Ndelé,Co-Prime Minister,National Union for the Total Independence of Angola
José Ndelé,Co-Prime Minister,National Liberation Front of Angola
Johnny Pinnock Eduardo,Co-Prime Minister,National Union for the Total Independence of Angola
Johnny Pinnock Eduardo,Co-Prime Minister,National Liberation Front of Angola
Myretta Robens,Member,The Republic of Pemberley
Amy Bellinger,Member,The Republic of Pemberley
Janet Todd,Member,The Republic of Pemberley
Elizabeth Bennet,Protagonist,Pride and Prejudice
Lady Catherine de Bourgh,Antagonist,Pride and Prejudice
Fitzwilliam Darcy,Owner,The Republic of Pemberley
Jane Austen,Author,Pride and Prejudice
Jane Austen,Author,Pride and Prejudice and Zombies
Lily James,Actor,Pride and Prejudice and Zombies
Sam Riley,Actor,Pride and Prejudice and Zombies
Jack Huston,Actor,Pride and Prejudice and Zombies
Bella Heathcote,Actor,Pride and Prejudice and Zombies
Douglas Booth,Actor,Pride and Prejudice and Zombies
Matt Smith,Actor,Pride and Prejudice and Zombies
Charles Dance,Actor,Pride and Prejudice and Zombies
Lena Headey,Actor,Pride and Prejudice and Zombies
Jerusha Hess,Director,Austenland
Burr Steers,Director,Pride and Prejudice and Zombies
Keri Russell,Actor,Austenland
JJ Feild,Actor,Austenland
Jane Seymour,Actor,Austenland
Bret McKenzie,Actor,Austenland
Jennifer Coolidge,Actor,Austenland
Agostinho Neto,Leader,MPLA
Agostinho Neto,Leader,People's Movement for the Liberation of Angola
Holden Roberto,Co-president,National Union for the Total Independence of Angola
Holden Roberto,Co-president,National Liberation Front of Angola
Jonas Savimbi,Co-president,National Union for the Total Independence of Angola
Jonas Savimbi,Co-president,National Liberation Front of Angola
José Ndelé,Co-Prime Minister,National Union for the Total Independence of Angola
José Ndelé,Co-Prime Minister,National Liberation Front of Angola
Johnny Pinnock Eduardo,Co-Prime Minister,National Union for the Total Independence of Angola
Johnny Pinnock Eduardo,Co-Prime Minister,National Liberation Front of Angola
Myretta Robens,Member,The Republic of Pemberley
Amy Bellinger,Member,The Republic of Pemberley
Janet Todd,Member,The Republic of Pemberley
Elizabeth Bennet,Protagonist,Pride and Prejudice
Lady Catherine de Bourgh,Antagonist,Pride and Prejudice
Fitzwilliam Darcy,Owner,The Republic of Pemberley
Jane Austen,Author,Pride and Prejudice
Jane Austen,Author,Pride and Prejudice and Zombies
Lily James,Actor,Pride and Prejudice and Zombies
Sam Riley,Actor,Pride and Prejudice and Zombies
Jack Huston,Actor,Pride and Prejudice and Zombies
Bella Heathcote,Actor,Pride and Prejudice and Zombies
Douglas Booth,Actor,Pride and Prejudice and Zombies
Matt Smith,Actor,Pride and Prejudice and Zombies
Charles Dance,Actor,Pride and Prejudice and Zombies
Lena Headey,Actor,Pride and Prejudice and Zombies
Jerusha Hess,Director,Austenland
Burr Steers,Director,Pride and Prejudice and Zombies
Keri Russell,Actor,Austenland
JJ Feild,Actor,Austenland
Jane Seymour,Actor,Austenland
Bret McKenzie,Actor,Austenland
Jennifer Coolidge,Actor,Austenland
Agostinho Neto,Leader,MPLA
Agostinho Neto,Leader,People's Movement for the Liberation of Angola
Holden Roberto,Co-president,National Union for the Total Independence of Angola
Holden Roberto,Co-president,National Liberation Front of Angola
Jonas Savimbi,Co-president,National Union for the Total Independence of Angola
Jonas Savimbi,Co-president,National Liberation Front of Angola
José Ndelé,Co-Prime Minister,National Union for the Total Independence of Angola
José Ndelé,Co-Prime Minister,National Liberation Front of Angola
Johnny Pinnock Eduardo,Co-Prime Minister,National Union for the Total Independence of Angola
Johnny Pinnock Eduardo,Co-Prime Minister,National Liberation Front of Angola
Myretta Robens,Member,The Republic of Pemberley
Amy Bellinger,Member,The Republic of Pemberley
Janet Todd,Member,The Republic of Pemberley
Elizabeth Bennet,Protagonist,Pride and Prejudice
Lady Catherine de Bourgh,Antagonist,Pride and Prejudice
Fitzwilliam Darcy,Owner,The Republic of Pemberley
Jane Austen,Author,Pride and Prejudice
Jane Austen,Author,Pride and Prejudice and Zombies
Lily James,Actor,Pride and Prejudice and Zombies
Sam Riley,Actor,Pride and Prejudice and Zombies
Jack Huston,Actor,Pride and Prejudice and Zombies
Bella Heathcote,Actor,Pride and Prejudice and Zombies
Douglas Booth,Actor,Pride and Prejudice and Zombies
Matt Smith,Actor,Pride and Prejudice and Zombies
Charles Dance,Actor,Pride and Prejudice and Zombies
Lena Headey,Actor,Pride and Prejudice and Zombies
Jerusha Hess,Director,Austenland
Burr Steers,Director,Pride and Prejudice and Zombies
Keri Russell,Actor,Austenland
JJ Feild,Actor,Austenland
Jane Seymour,Actor,Austenland
Bret McKenzie,Actor,Austenland
Jennifer Coolidge,Actor,Austenland
Agostinho Neto,Leader,MPLA
Agostinho Neto,Leader,People's Movement for the Liberation of Angola
Holden Roberto,Co-president,National Union for the Total Independence of Angola
Holden Roberto,Co-president,National Liberation Front of Angola
Jonas Savimbi,Co-president,National Union for the Total Independence of Angola
Jonas Savimbi,Co-president,National Liberation Front of Angola
José Ndelé,Co-Prime Minister,National Union for the Total Independence of Angola
José Ndelé,Co-Prime Minister,National Liberation Front of Angola
Johnny Pinnock Eduardo,Co-Prime Minister,National Union for the Total Independence of Angola
Johnny Pinnock Eduardo,Co-Prime Minister,National Liberation Front of Angola
Myretta Robens,Member,The Republic of Pemberley
Amy Bellinger,Member,The Republic of Pemberley
Janet Todd,Member,The Republic of Pemberley
Elizabeth Bennet,Protagonist,Pride and Prejudice
Lady Catherine de Bourgh,Antagonist,Pride and Prejudice
Fitzwilliam Darcy,Owner,The Republic of Pemberley
Jane Austen,Author,Pride and Prejudice
Jane Austen,Author,Pride and Prejudice and Zombies
Lily James,Actor,Pride and Prejudice and Zombies
Sam Riley,Actor,Pride and Prejudice and Zombies
Jack Huston,Actor,Pride and Prejudice and Zombies
Bella Heathcote,Actor,Pride and Prejudice and Zombies
Douglas Booth,Actor,Pride and Prejudice and Zombies
Matt Smith,Actor,Pride and Prejudice and Zombies
Charles Dance,Actor,Pride and Prejudice and Zombies
Lena Headey,Actor,Pride and Prejudice and Zombies
Jerusha Hess,Director,Austenland
Grant Enfinger,Raced at,Sunny South Raceway
Johanna Long,Raced at,Sunny South Raceway
Dirt Track Racing,Developed by,Ratbag Games
Ratbag Games,Published,Dirt Track Racing
Dirt Track Racing,Part of series,Dirt Track Racing 2
Dirt Track Racing,Part of series,Dirt Track Racing
Dirt Track Racing,Performed in,South Africa
Riverhead Raceway,Located in,Long Island
Riverhead Raceway,Closed by,Westhampton Raceway
Westhampton Raceway,Closed,2003
Nicholas Pileggi,Wrote,Goodfellas
Martin Scorsese,Co-wrote screenplay,Goodfellas
Paul Joseph Schrader,Wrote,Taxi Driver
Paul Joseph Schrader,Wrote,Raging Bull
Paul Joseph Schrader,Wrote,The Last Temptation of Christ
Paul Joseph Schrader,Wrote,Bringing Out the Dead
Paul Joseph Schrader,Directed,Blue Collar
Paul Joseph Schrader,Directed,Cat People
Paul Joseph Schrader,Directed,American Gigolo
Paul Joseph Schrader,Directed,Light Sleeper
Paul Joseph Schrader,Directed,Affliction
Paul Joseph Schrader,Directed,Auto Focus
Paul Joseph Schrader,Directed,The Canyons
Martin Scorsese,Directed,Alice Doesn't Live Here Anymore
Ellen Burstyn,Starred in,Alice Doesn't Live Here Anymore
Alfred Lutter,Starred in,Alice Doesn't Live Here Anymore
Kris Kristofferson,Starred in,Alice Doesn't Live Here Anymore
Denis Aleksandrovich Lebedev,held title of,WBA
Denis Aleksandrovich Lebedev,held title of,IBF
Denis Aleksandrovich Lebedev,held title of,IBO
Denis Aleksandrovich Lebedev,ranked by,Transnational Boxing Rankings Board
Denis Aleksandrovich Lebedev,ranked by,The Ring
Denis Aleksandrovich Lebedev,ranked by,BoxRec
Brian Viloria,held title of,WBA
Brian Viloria,held title of,WBO
Brian Viloria,held title of,WBC
Brian Viloria,held title of,IBF
Jesus Salud,gave nickname,Brian Viloria
Jesus Salud,fellow Hawaiian of,Brian Viloria
Bill Dosanjh,founded,Super Boxing League
Amir Khan,founded,Super Boxing League
Amir Khan,founded,Super Fight League
Bill Dosanjh,founded,Super Fight League
Super Boxing League,supported by,World Boxing Council
Super Boxing League,supported by,Professional Boxing Organisation India
Julius Munyelele Indongo,held title of,WBA
Julius Munyelele Indongo,held title of,IBF
Julius Munyelele Indongo,held title of,IBO
Julius Munyelele Indongo,represented,Namibia
Julius Munyelele Indongo,represented,2008 Olympics
Yuriorkis Gamboa Toledano,held title of,WBA
Yuriorkis Gamboa Toledano,held title of,IBF
Yuriorkis Gamboa Toledano,won medal in,2004 Olympics
Yuriorkis Gamboa Toledano,won medal in,2005 World Championships
Changu Narayan Temple,located near,Manahara River
Changu Narayan Temple,dedicated to,Lord Visnu
Deacon of Death,directed by,Jan van den Berg
Deacon of Death,produced by,DRS Films
Sok Chea,appeared in,Deacon of Death
Sok Chea,victim of,Khmer Rouge
Karoby,appeared in,Deacon of Death
Fairytale of Kathmandu,directed by,Neasa Ní Chianáin
Shreekhandpur,located near,Kathmandu
Luboml: My Heart Remembers,produced by,Eileen Douglas
Luboml: My Heart Remembers,produced by,Ron Steinman
Luboml: My Heart Remembers,funded by,The Aaron Ziegelman Foundation
Denis Aleksandrovich Lebedev,born in,Russia
Brian Viloria,born in,United States
Jesus Salud,fellow Hawaiian of,Brian Viloria
Yuriorkis Gamboa Toledano,born in,Cuba
Julius Munyelele Indongo,born in,Namibia
Julius Munyelele Indongo,represented,Namibia
Sok Chea,victim of,Khmer Rouge
Changu Narayan Temple,located in,Nepal
Shreekhandpur,located in,Nepal
Luboml: My Heart Remembers,filmed in,Luboml
Deacon of Death,filmed in,Cambodia
Fairytale of Kathmandu,filmed in,Kathmandu
Super Boxing League,organized in,India
Super Fight League,organized in,India
World Boxing Council,supported,Super Boxing League
Professional Boxing Organisation India,supported,Super Boxing League
2005 World Championships,participated by,Yuriorkis Gamboa Toledano
2004 Olympics,participated by,Yuriorkis Gamboa Toledano
Michael McKeegan,member of,A&M Records
Graham Hopkins,replaced,Neil Cooper
Martin McCarrick,member of,Eureka
Martin McCarrick,replaced by,Graham Hopkins
Neil Cooper,replaced,Graham Hopkins
Eureka,located in,Fosheim Peninsula
Eureka,located in,Ellesmere Island
Eureka,located in,Qikiqtaaluk Region
Eureka,located in,Nunavut
Eureka,located near,Slidre Fiord
Eureka,located near,Eureka Sound
Eureka,located near,Alert
Eureka,located near,Nord
Alert,located in,Ellesmere Island
Nord,located in,Greenland
Monashee Mountains,located in,British Columbia
Monashee Mountains,located in,Washington
Monashee Mountains,part of,Columbia Mountains
Monashee Mountains,bounded by,Columbia River
Monashee Mountains,bounded by,Arrow Lakes
Monashee Mountains,bounded by,Selkirk Mountains
Monashee Mountains,bounded by,North Thompson River
Monashee Mountains,bounded by,Interior Plateau
Monashee Mountains,bounded by,Robson Valley
Monashee Mountains,bounded by,Valemount
Kettle River Range,bounded by,Columbia River
Kettle River Range,bounded by,Okanagan Highland
Tugou,native to,China
Tugou,includes,Chinese Field Dog
Tugou,includes,Chinese Chongqing Dog
Tugou,includes,Xiasi Dog
Robert Kaleski,lived in,New South Wales
Robert Kaleski,developed,Australian Cattle Dog
Robert Kaleski,developed,Australian Kelpie
Robert Kaleski,wrote for,The Bulletin
Australian Cattle Dog,bred by,Robert Kaleski
Australian Kelpie,developed by,Robert Kaleski
Bond sheep,developed by,Thomas Bond
Bond sheep,developed in,Lockhart
Koko,played in,Red Dog
Koko,owned by,Nelson Woss
Koko,was an,Australian Kelpie
Chinese Chongqing Dog,native to,Chongqing
Chinese Chongqing Dog,existed since,Han Dynasty
Antti Eerikki Peippo,cinematographer,Risto Jarva
Risto Jarva,director,Time of Roses
Risto Jarva,director,The Year of the Hare
Risto Jarva,director,The Diary of a Worker
Risto Jarva,director,Sixtynine 69
Risto Jarva,director,Ruusujen aika
Risto Jarva,production company,Filminor
Peter von Bagh,writer,Time of Roses
Jaakko Pakkasvirta,writer,Time of Roses
Ritva Vepsä,actor,Time of Roses
Arto Tuominen,actor,Time of Roses
Arto Paasilinna,author,The Year of the Hare
Risto Jarva,director,Jäniksen vuosi
Risto Jarva,director,Työmiehen päiväkirja
Risto Jarva,director,Not by Bread Alone
Andrew Ralph Adamson,director,Shrek
Andrew Ralph Adamson,director,Mr. Pip
Andrew Ralph Adamson,writer,Mr. Pip
Hugh Laurie,actor,Mr. Pip
Lloyd Jones,author,Mister Pip
Ritva Vepsä,actor,Ruusujen aika
Risto Jarva,director,Ruusujen aika
Risto Jarva,director,Sixtynine 69
Ritva Vepsä,actor,Sixtynine 69
Risto Jarva,director,Jäniksen vuosi
Risto Jarva,director,Työmiehen päiväkirja
Risto Jarva,director,Not by Bread Alone
Andrew Ralph Adamson,director,Cirque du Soleil: Worlds Away
Andrew Ralph Adamson,director,The Lord of the Rings
Peter Jackson,director,The Lord of the Rings
Peter Jackson,director,Batman Forever
Peter Jackson,director,Batman & Robin
Andrew Ralph Adamson,visual effects supervisor,Batman Forever
Andrew Ralph Adamson,visual effects supervisor,Batman & Robin
Andrew Ralph Adamson,director,Cirque du Soleil: Worlds Away
Andrew Ralph Adamson,director,Tokyo International Film Festival
Andrew Ralph Adamson,director,Paramount Pictures
Andrew Ralph Adamson,director,United States
Andrew Ralph Adamson,director,3D
Andrew Ralph Adamson,director,family
Andrew Ralph Adamson,director,fantasy
Andrew Ralph Adamson,director,film
Andrew Ralph Adamson,director,film festival
Andrew Ralph Adamson,director,Tokyo
Andrew Ralph Adamson,director,December
Andrew Ralph Adamson,director,2012
Andrew Ralph Adamson,director,science fiction
Ritva Vepsä,actor,Jussi Award
Risto Jarva,director,Jussi Award
Risto Jarva,filmmaker,Jäniksen vuosi
Risto Jarva,filmmaker,car accident
Risto Jarva,filmmaker,private showing
Risto Jarva,filmmaker,party
Risto Jarva,filmmaker,Cirque du Soleil: Worlds Away
Andrew Ralph Adamson,director,Cirque du Soleil: Worlds Away
Andrew Ralph Adamson,director,Tokyo International Film Festival
Andrew Ralph Adamson,director,Paramount Pictures
