idx,Entity
1418,Charles Reisner
1419,Charles Sandford
1420,Charles Starrett
1421,Charles V of France
1422,Charles VI
1423,Charles Vidor
1424,Charles in Charge
1425,Charles- Louis Balzac
1426,Charles- Louis Bazin
1427,Charles- Louis Girault
1428,Charles- Louis Pubereaux
1429,Charles- Louis Sainte- Foy
1430,Charles- Louis Seck
1431,Charley Pride
1432,Charlie Chan in Shanghai
1433,Charlie Farren
1434,Charlie and the Chocolate Factory
1435,Charlotte Blackman
1436,Charlotte of Nevers
1437,Chartres
1438,Charuymaq County
1439,Charuymaq-e Jonubegharbi Rural District
1440,Charuymaq-e Shomalesharqi Rural District
1441,Chaybasar-e Jonubi Rural District
1442,Chen Chang
1443,Cheryl Crawford
1444,Cheshmeh Ziarat Rural District
1445,Chesney Snow
1446,Chester Morris
1447,Chevreuse
1448,Chiara Zorzi
1449,Chicago
1450,Chicago Cubs
1451,Chicago Park District
1452,Chicago Symphony
1453,Chicago White Sox
1454,Chief Executive's Office
1455,Child of Manhattan
1456,Children of Paradise
1457,Children's Hour
1458,Chile
1459,Chilean Narrative
1460,China
1461,Chinese Communist Party
1462,Chinese Writers' Association
1463,Chios
1464,Chirag Kahan Roshni Kahan
1465,Chiranjeevi
1466,Chitinsky District
1467,Chittajallu Pullayya
1468,Chittajallu Srinivasa Rao
1469,Chloe Webb
1470,Chor Machaye Shor
1471,Chris Ballew
1472,Chris Haywood
1473,Chris Meyer
1474,Chris Robinson
1475,Chris Walker
1476,Christian
1477,Christian I
1478,Christian I of Saxony
1479,Christian I. Nyby II
1480,Christian Nyby
1481,Christian de Chalonge
1482,Christians
1483,Christina Ricci
1484,Christine
1485,Christmas Caper
1486,Christopher Isherwood
1487,Christopher Jason Hanke
1488,Christopher Jones
1489,Christopher Lloyd
1490,Christopher Robinson
1491,Christopher Scott Meyer
1492,Christopher Walken
1493,Christopher and His Kind
1494,Christopher de Almeida Pilar
1495,Christopher de Leon
1496,Chrysostomos A
1497,Chrysostomos Kalafatis
1498,Chrysostomos Papadopoulos
1499,Chuck Berry
1500,Chuck Hogan
1501,Chuck Jones Enterprises
1502,Church of England
1503,Church of Greece
1504,ChurchOrganWorld
1505,Churchill Club
1506,Cicely Courtneidge
1507,Cincinnati
1508,Cincinnati Conservatory
1509,Cincinnati Reds
1510,Cinderford Town
1511,Cinem Avola Film Festival
1512,Cinema Audio Society Awards
1513,Cinema Insomnia
1514,Cinema in Sneakers
1515,Cinema of Argentina
1516,Cinema of The Future
1517,CinemaScope
1518,Circus of Horrors
1519,Citizen Jane: Battle for the City
1520,Citizen Kane
1521,City Department of Education
1522,City Under the Sea
1523,City for Conquest
1524,City of Fort Myers
1525,Claire
1526,Claire Forlani
1527,Claire Sproule
1528,Clancy
1529,Clara
1530,Claretta and Ben
1531,Clark
1532,Clark Airport
1533,Clark University
1534,Clash of the Titans
1535,Classical
1536,Claude Chabrol
1537,Claude Weisz
1538,Claude of Lorraine
1539,Claudio Fäh
1540,Clay Borris
1541,Clement James McNaspy
1542,Cleombrotus I
1543,Cleomenes II
1544,Cleonymus
1545,Cleveland Indians
1546,Cleveland Institute of Music
1547,Cloud Atlas
1548,Cloverfield
1549,Clément Vautel
1550,Coalition for the Restoration of Democracy
1551,Coastal areas
1552,Cocaine Cowboys
1553,Cocaine Cowboys 2 – formally titled Cocaine Cowboys II: Hustlin' With the Godmother
1554,Cocaine Godmother
1555,Cocteau Records
1556,Code of the Range
1557,Code of the West
1558,Colin Meloy
1559,Colleen Camp
1560,College of Arms
1561,Collingwood
1562,Colombia
1563,Colombian
1564,Colonel Redl
1565,Colonels' regime
1566,Colorado
1567,Columbia Pictures
1568,Columbia Records
1569,Columbia University
1570,Come September
1571,Comin' Round The Mountain
1572,Common
1573,Commonwealth Bank Scholarship
1574,Commonwealth Festival
1575,Community Auditions: Star Of The Day
1576,Company
1577,Concerned Artists of the Philippines
1578,Coney Island
1579,Coney Island Baby
1580,Conference on World Affairs
1581,Connecticut
1582,Connie Stevens
1583,Conrad L. Hall
1584,Constance Binney
1585,Constantinople
1586,Constantinople's current name
1587,Constitution
1588,Continental
1589,CoolHollaback Girl
1590,Copa Libertadores
1591,Copeman Hart
1592,Corinne Griffith
1593,Cornell Borchers
1594,Cornwall
1595,Corpus Christi
1596,Cosenza
1597,Cosmopolitan Magazine
1598,Costello
1599,Council for Women of Boston College
1600,Count Fulk of Angoulême
1601,Count Wulgrin II of Angoulême
1602,Count of Angoulême
1603,Count of Bar
1604,Count of Burgundy
1605,Count of Flanders
1606,Count of Nevers
1607,Count of Savoy
1608,Counter reformation
1609,Countess of Artois
1610,Countess of Burgundy
1611,Countess of Cumberland
1612,Countess of Derby
1613,Countess of Halifax
1614,Countess of Manchester
1615,Countess of Mons and Hainaut
1616,Countess of Nevers
1617,Countess of Rethel
1618,Countess of Warwick
1619,Country & Western Best Sellers chart
1620,Country Code
1621,Country Code: +247
1622,Country Music Hall of Fame
1623,Courage
1624,Courteney Cox Arquette
1625,Courtney B. Vance
1626,Cover Girl
1627,Craig Browning Tatum
1628,Craig Reynolds
1629,Crashdïet
1630,Crawford County
1631,Creole Jazz Band
1632,Crete
1633,Cricket
1634,Criminal
1635,Crimson Peak
1636,Cris Oseguera
1637,Crisis
1638,Cristiana Capotondi
1639,Cristiano Ronaldo
1640,Cronos
1641,Cross Road Blues
1642,Crossfire
1643,Croydon Common
1644,Crusade of 1101
1645,Cruz Azul
1646,Cruz Azul Hidalgo
1647,Cruz Diablo
1648,Cry- Baby
1649,Crystal Bear Grand Prix
1650,Crystal Palace
1651,Curd Jürgens
1652,Curly
1653,Curtis Kenyon
1654,Cyndi Lauper
1655,Czech
1656,Czech Republic
1657,Cátulo Castillo
1658,Córdoba Cabildo
1659,D M Stevenson Ranch Airport
1660,D Satya Prakash
1661,D. 667
1662,D. 759
1663,D. 944
1664,D. Rama Naidu
1665,D. Ramanaidu
1666,D. Ross Lederman
1667,D.C
1668,DAS Building
1669,DLP
1670,DSIR
1671,DVD
1672,Da Vinci's Demons
1673,Daan Brandenburg
1674,Dabney Coleman
1675,Dadasaheb Phalke Award
1676,Daddy
1677,Daigo
1678,Dakina Dakina Mal
1679,Dallas
1680,Damadola
1681,Damascus
1682,Damitha Abeyratne
1683,Damon Whittemore
1684,Dan Lilker
1685,Dan Milne
1686,Dan Penn
1687,Dan Van Patten
1688,Dana Blankstein- Cohen
1689,Dance of Death
1690,Dangerous Traffic
1691,Daniel Axt
1692,Daniel Craig
1693,Daniel Kraus
1694,Daniel Toscan du Plantier
1695,Danielle
1696,Danish Nawaz
1697,Danny Denzongpa
1698,Danny Kaye
1699,Danny L. Zialcita
1700,Danny Leiner
1701,Danny Vladimir Torres Angel
1702,Danse Macabre
1703,Danzig
1704,Daphne du Maurier
1705,Darlene Keju
1706,Darram Rural District
1707,Darreh Kayad Rural District
1708,Darrell Henderson Jr
1709,Darrin Stephens
1710,Darwin S. Karr
1711,Das Boot
1712,Das EFX
1713,Das Märchen unserer Liebe
1714,Dasht -e Bayaz
1715,Daucourt
1716,Dave Berg
1717,Dave Lepard
1718,Dave Marsh
1719,Dave O'Brien
1720,Dave Scott
1721,David Angel
1722,David Arquette
1723,David Bowie
1724,David Bretherton
1725,David Christopher Richards
1726,David Copperfield
1727,David Corey
1728,David DeCoteau
1729,David Fricke
1730,David Gilmour
1731,David Gilmour in Concert
1732,David Hamilton of Cadzow
1733,David Javelosa
1734,David Kane
1735,David La Haye
1736,David Manners
1737,David Morris
1738,David Muñoz
1739,David O. Selznick
1740,David Schmoeller
1741,David Schwimmer
1742,David Suzuki
1743,David Tomlinson
1744,David White
1745,Davis
1746,Dawn of the Planet of the Apes
1747,Dawson
1748,Dawson River
1749,Days of Wine and Roses
1750,DeWolfe
1751,Dean Martin
1752,Deana Martin
1753,Death Proof
1754,Death Wish
1755,Debbie Isitt
1756,Debbie Jacobs
1757,Deborah Kerr
1758,Decca International
1759,December
1760,December 12
1761,December 15
1762,December 3
1763,December 5
1764,December 7
1765,Decker Ranch Airport
1766,Dee Davis Oberwetter
1767,Def Squad
1768,Deh -e Shāhzādeh ‘ Alī
1769,Dehdasht -e Sharqi Rural District
1770,Dehradun
1771,Deir el-Medina
1772,Delaware
1773,Delfan County
1774,Delfines
1775,Democratic Labor Party
1776,Dengie peninsula
1777,Denham Studios
1778,Denis Shunto
1779,Denmark
1780,Dennis Farina
1781,Dennis Holmes
1782,Denton County
1783,Denys Desjardins
1784,Department for Environment
1785,Department of Defense
1786,Department of Scientific and Industrial Research
1787,Der Bockerer
1788,Dermot Mulroney
1789,Dertli Pınar
1790,Desamante Manushuloyi
1791,Deschutes County
1792,Desmond Clinton Pringle
1793,Desmond Jeans
1794,Destination Moon
1795,Detective Chief Inspector
1796,Detention Night
1797,Detroit
1798,Detroit Tigers
1799,Deutsche Film- und Fernsehakademie Berlin
1800,Deva
1801,Devarajan master
1802,Devil's Island
1803,Deyhuk District
1804,Deyhuk Rural District
1805,Deymkaran Rural District
1806,Dezful County
1807,Dhanak
1808,Dhruva Chatterjee
1809,Dia Art Foundation
1810,Dial M For Murder
1811,Diana Rigg
1812,Diary of Samuel Pepys
1813,Diary of Thomas Turner
1814,Diary of a Country Parson
1815,Diary of a Wimpy Kid
1816,Diary of a Worker
1817,Dick Foran
1818,Dick Tracy
1819,Dick Vosburgh
1820,Die Privatsekretärin
1821,Die Wacht am Rhein
1822,Die schöne Müllerin
1823,Diet of Worms
1824,Dieter Borsche
1825,Dil Hai Ki Manta Nahin
1826,Dilip Kumar
1827,Dilwale Dulhaniya Le Jayenge
1828,Dimming of the Day
1829,Dina Bonnevie
1830,Dinah Shore
1831,Dindo Fernando
1832,Dinos Katsouridis
1833,Dinosaurs
1834,Diocese of Montefeltro
1835,Diocese of Sydney
1836,Director of film and TV
1837,Directors Guild of America
1838,Directors Guild of Great Britain
1839,Dirty Affair
1840,Dirty Dancing
1841,Discotek Media
1842,Disney
1843,Diving
1844,Divya Dutta
1845,Diwali
1846,Dmitri Nikolayevich Varfolomeyev
1847,Dmitri Vlasov
1848,Dmitry Medvedev
1849,Dodangeh District
1850,Dog
1851,Dog Day Afternoon
1852,Dogme95
1853,Dolores Schmidinger
1854,Dolores del Río
1855,Don Bachardy
1856,Don Cheadle
1857,Don Chipp
1858,Don Law
1859,Don Redman
1860,Don Siegel
1861,Don Stewart
1862,Don Varner
1863,Don Weis
1864,Don't Be Afraid of the Dark
1865,Don't Speak
1866,Don't Tell Daddy
1867,Don't You Want Me
1868,Donald Crowhurst
1869,Donga Ramudu
1870,Donna Martell
1871,"Donny ""The Bear Jew"" Donowitz"
1872,Doona Bae
1873,Doozer
1874,Dor
1875,Doris May
1876,Doris Zinkeisen
1877,Dorothy Bellew
1878,Dorothy Lamour
1879,Dorothy Peterson
1880,Double Indemnity
1881,Double allegiance
1882,Double allégeance
1883,Doug Jones
1884,Douglas Aarniokoski
1885,Douglass Theatre
1886,Dougray Scott
1887,Dover
1888,Dowlatabad
1889,Downey
1890,Doña Perla
1891,Dr Crippen
1892,Dr. Beverly Daniel Tatum
1893,Dr. Dre
1894,Dr. Lorca
1895,Dr. Luther
1896,DracoVirgo
1897,Dragonfly
1898,Dragán Ivanov
1899,Dramaten
1900,Dramay Baziyan
1901,Dravidan
1902,Dream BIG
1903,Dreaming
1904,Dresden
1905,Drew Barrymore
1906,Drew Esocoff
1907,Drew Goddard
1908,Drifting Cowboys
1909,Duchess of Lorraine
1910,Duchess of York
1911,Duchesse de Broglie
1912,Duchy of Urbino
1913,Dude
1914,Duke Francis of Lorraine
1915,Duke Frederick IV
1916,Duke Louis II of Upper Bavaria
1917,Duke Magnus
1918,Duke of Athens
1919,Duke of Burgundy
1920,Duke of Chartres
1921,Duke of Legnica
1922,Duke of Lorraine
1923,Duke of Mercœur
1924,Duke of Orléans
1925,Duke of Parma
1926,Duke of Swabia
1927,Dumbarton
1928,Dunedin City Council
1929,Dunkirk
1930,Dupeyron
1931,Dus Numbri
1932,Dutch TV host
1933,Dwight H. Little
1934,Dáithí Sproule
1935,Dédée d' Anvers
1936,Détour De Seta
1937,Días de odio
1938,E. Lloyd Sheldon
1939,E. Marlitt
1940,E. Phillips Oppenheim
1941,ELM
1942,EMI America Records
1943,EPMD
1944,ESPN
1945,EU
1946,Earl Metcalfe
1947,Earl Snell
1948,Earl of Leicester
1949,Earle Couttie
1950,Earle Foxe
1951,Earth
1952,Earthshine
1953,East Azerbaijan Province
1954,East Brunswick
1955,East Carolina Pirates
1956,East Kilbride
1957,East Stirlingshire
1958,East of Eden
1959,EastEnders
1960,Eastern European
1961,Eastern Orthodox Church
1962,Eastern Roman Empire
1963,Eastman Color
1964,Easy to Wed
1965,Ed Earl Repp
1966,Ed Wood
1967,Eddie Garcia
1968,Eddie Romero
1969,Edgar Allan Poe
1970,Edgar G. Ulmer
1971,Edgar Kennedy
1972,Edgar Sinco Romero
1973,Edith Mill
1974,Edmond Yuen
1975,Edmund Gwenn
1976,Edmund Henry Garrett
1977,Edna Anhalt
1978,Edna May Oliver
1979,Edo de Waart
1980,Edward Buzzell
1981,Edward Coxen
1982,Edward Dmytryk
1983,Edward F. Cline
1984,Edward Furlong
1985,Edward Howard Gibbon
1986,Edward Howard Howard-Gibbon
1987,Edward Howard-Gibbon
1988,Edward J. Yates
1989,Edward Riche
1990,Edward T. Lowe Jr
1991,Edward Underdown
1992,Edward Yang
1993,Edwige Fenech
1994,Effie
1995,Effie C. Carlton
1996,Effie Crockett
1997,Effie I. Canning
1998,Egidio Colonna
1999,Egypt
2000,El Crack
2001,El Gran Babsy
2002,El Pibe Cabeza
2003,El Salvador
2004,El Santo de la Espada
2005,El compadre Mendoza
2006,El crimen de Oribe
2007,El perjurio de la nieve
2008,El prisionero trece
2009,El puente
2010,El secreto de la solterona
2011,Elayne Angel
2012,Elayne Steinberg
2013,Eldar Ryazanov
2014,Eleanor Hibbert
2015,Elector of Brandenburg
2016,Elector of Saxony
2017,Electorate of Saxony
2018,Electrical Power Writers' Association
2019,Elena Ezzquelia
2020,Eleni Zaude Gabre- Madhin
2021,Eleni Zaude Gabre-Madhin
2022,Eleonore Hendricks
2023,Elfriede Datzig
2024,Elfriede Ott
2025,Elhayi Rural District
2026,Eli Raphael Roth
2027,Eli Roth
2028,Eli Wallach
2029,Elia Kazan
2030,Elias Kazantzoglou
2031,Elias Kazantzoglou's parents
2032,Elisabeth
2033,Elizabeth
2034,Elizabeth I
2035,Elizabeth Keener
2036,Elizabeth Montgomery
2037,Elizabeth of Brandenburg- Küstrin
2038,Elizabeth of York
2039,Ella Fitzgerald
2040,Ellara Mane Dosenu
2041,Elliot Silverstein
2042,Elliott J. Clawson
2043,Elliott Kastner
2044,Elliott Nugent
2045,Elmer Harris
2046,Elmham
2047,Elsa Daniel
2048,Elsa Fahlberg
2049,Elsa Merlini
2050,Elvia Salcedo
2051,Elvis - The Way it Was
2052,Elvis Presley
2053,Em Agaleh Maravaneh
2054,Em Agaleh Seyyed Sabus
2055,Emamzadeh Ali
2056,Emamzadeh Ali Akbar
2057,Emamzadeh Ali Panjeh Si
2058,Emanuel Building
2059,Emeno
2060,Emil Hasler
2061,Emilio Alfaro
2062,Emilio Vallarino Alfaro
2063,Emma Zunz
2064,Emma of Limoges
2065,Emmy
2066,Emmy Award
2067,Emmylou Harris
2068,Emperor Ferdinand I
2069,Emperor Ferdinand I of Austria
2070,Emperor Franz Joseph I of Austria
2071,Emperor Franz Joseph of Austria- Hungary
2072,Emperor Lothair II
2073,Empress of Russia
2074,Empties
2075,Emāmzādeh ‘ Alī
2076,Emāmzādeh ‘ Alī Akbar
2077,Emāmzādeh ‘ Alī Farīm
2078,Emāmzādeh-ye Kākā Reẕā
2079,Encino
2080,Encyclopedia of Hollywood
2081,Encyclopedia of Social Sciences
2082,Enga Ooru Kannagi
2083,Enga Ooru Pattukaran
2084,Enga Veettu Pillai
2085,England
2086,English
2087,English class
2088,English diver
2089,English footballer
2090,English privateers
2091,English professional footballer
2092,English publisher
2093,English rower
2094,English wrestler
2095,Eno Milkano
2096,Enough Said
2097,Enrico Giacovelli
2098,Enrico Osterman
2099,Enrique Carreras
2100,Enrique Iglesias
2101,Enter the Tiger
2102,Enterprise Magazine
2103,Entertainment One
2104,Entity 2
2105,Entourage
2106,Environmental Media Awards
2107,Erhard Rudolf Hans Schuricke
2108,Eric Barker
2109,Eric Chan Kwok- ki
2110,Eric Clapton
2111,Eric Powell
2112,Eric Roberts
2113,Erich Kettelhut
2114,Erich Kästner
2115,Erich Schmidt
2116,Erich Schönfelder
2117,Erik XIV
2118,Erika Remberg
2119,Eritrea
2120,Eritrean
2121,Erle C. Kenton
2122,Ernest Gustav Brandon-Cremer
2123,Ernest Gustav Schroeder
2124,Ernest Pottinger
2125,Ernest Truex
2126,Ernest Tubb
2127,Ernie Stanton
2128,Ernst Deutsch
2129,Ernst Lubitsch
2130,Errol Taggart
2131,Ertem Eğilmez
2132,Ertuğrul
2133,Escape
2134,Esfandaqeh Rural District
2135,Eskil
2136,Essex
2137,Essex Films
2138,Esther Naomi Neely
2139,Estonia
2140,Estonian Literary Magazine
2141,Estonians
2142,Etan Boritzer
2143,Etan Boritzer's book series
2144,Eternal Father Strong to Save
2145,Eternal Flame of Hope
2146,Ethel Lina White
2147,Ethiopia
2148,Ethiopia Commodity Exchange
2149,Eton College
2150,Etruria
2151,Euclid Tsakalotos
2152,Eugen Diesel
2153,Eugenia DeWolfe
2154,Europe
2155,European
2156,European Commission
2157,European Senior Championship
2158,European Student Film Festival
2159,European avant-garde
2160,Europop
2161,Eva Darren
2162,Eva Ingeborg Scholz
2163,Evan Wright
2164,Evangelista Andreoli
2165,Evaz County
2166,"Evelyn ""Champagne"" King"
2167,Evelyn Brent
2168,Even Better than the Real Thing Vol. 1
2169,Everybody Dance
2170,Everybody's Magazine
2171,Excision
2172,Executive Producer
2173,Exhibition of Contemporary Celebrities' Paintings and Calligraphies
2174,Exit the Dragon
2175,Extreme
2176,Eye for an Eye
2177,FAMAS
2178,FAME Studios
2179,FAP
2180,FBI
2181,FBI Operation Pakistan
2182,FCM Traiskirchen
2183,FIDE
2184,FIFA Women's World Cup
2185,FIFEM
2186,FIPRESCI Prize
2187,FMPB
2188,Fabian
2189,Fabio De Luigi
2190,Fabrice Luchini
2191,Face in the Rain
2192,Fairport Convention
2193,Fakira
2194,Falkirk
2195,Family
2196,Famine
2197,Famine- 33
2198,Famous Players- Lasky
2199,Fanfare of Love
2200,Fanfares of Love
2201,Fantasporto
2202,Far Side of the Moon
2203,Farhad Qaim Khani
2204,Farim Rural District
2205,Fars
2206,Fars Province
2207,Fascination
2208,Fatehpur- Jhunjhunu
2209,Fatou Diome
2210,Fatty Arbuckle
2211,Fatty and Mabel at the San Diego Exposition
2212,Faure sequence
2213,Faxon High School
2214,Fay Wray
2215,Fear
2216,Featherstone Township
2217,February
2218,February 1
2219,February 11
2220,February 15
2221,February 1865
2222,February 1980
2223,February 26
2224,February 5
2225,Federal District
2226,Federal President
2227,Felix Mendelssohn
2228,Felix and Meira
2229,Felsom Film
2230,Female Trouble
2231,Ferdinand I of Naples
2232,Ferdows
2233,Ferdows Hole- in- the- Rock
2234,Fernand Gravey
2235,Fernando de Fuentes Carrau
2236,Festival Internacional de Cinema do Porto
2237,Festival au Désert
2238,Fierrabras
2239,Fifi D'Orsay
2240,Filipino
2241,Film
2242,Film Without a Title
2243,Filmfare
2244,Filmfare Award
2245,Filmfare Awards
2246,Filmgroup
2247,Fine Art
2248,Fingalton
2249,Finistère
2250,Finland
2251,Firbeck
2252,Firbeck Hall
2253,First Echelon
2254,First Exhibition of Chinese Celebrities' Calligraphic Works
2255,First Lady
2256,First National Pictures
2257,First World War
2258,First to Fight
2259,Fisheries and Food
2260,Fitzroy Football Club
2261,Five Graves to Cairo
2262,Flame Top
2263,Flame of Hope
2264,Flame of the Tomb of the Unknown Soldier
2265,Flame of the West
2266,Flame of the Yukon
2267,Flanagan and Allen
2268,Fletcher Henderson
2269,Florence Bindley
2270,Florence Harding
2271,Florence Kling DeWolfe
2272,Florence MacMichael
2273,Florence Rice
2274,Florida
2275,Florida State Attorney's office
2276,Flying K Ranch Airport
2277,Flying S Ranch Airport
2278,Fontvieille
2279,Food Chains
2280,Food and Rural Affairs
2281,Football
2282,For Those Who Don't Read Me
2283,For the Young
2284,Forbidden Zone
2285,Foreign Correspondent
2286,Foreign Language Film
2287,Forever Knight
2288,Foro
2289,Forrest Stanley
2290,Fort Hastings
2291,Fort Lauderdale
2292,Fort Myers
2293,Foss Tug and Barge
2294,Foundation for a Living Baltic Sea
2295,Fox
2296,Fox Film Corporation
2297,Foyle's War
2298,Frame The River
2299,France
2300,France Soir
2301,Frances H. Flaherty
2302,Frances Hodgson Burnett
2303,Frances Jacson
2304,Francesca Comencini
2305,Francesca Forrellad
2306,Francesca Liddy
2307,Francesco Carlo Rusca
2308,Francesco I
2309,Francesco Monaco
2310,Francesco Rosi
2311,Franchot Tone
2312,Francis Ford
2313,Francis Fredrick von Taschlein
2314,Francis Girod
2315,Francis Godolphin
2316,Francis I
2317,Francis I of France
2318,Francis Raymond Callaghan
2319,Francis Russell
2320,Francis X. Bushman Jr
2321,Frank Arne Johansen
2322,Frank E. Johnson
2323,Frank E. Johnson A.S.C
2324,Frank E. Montgomery
2325,Frank Launder
2326,Frank Mayo
2327,Frank Pierson
2328,Frank R. Strayer
2329,Frank Tashlin
2330,Frank Wolff
2331,Frank Yaconelli
2332,Frankish empire
2333,Franklin Pangborn
2334,Franz Antel
2335,Franz Bi
2336,Franz Liszt
2337,Franz Osten
2338,Franz Peter Schubert
2339,Franz Schubert
2340,François Dupeyron
2341,François Legrand
2342,Fraser High School
2343,Frau Wirtinhostess
2344,Fred Paul
2345,Fred R. Krug
2346,Freddie Francis
2347,Frederick
2348,"Frederick ""Fred"" Le Deux"
2349,Frederick Bradley
2350,Frederick II
2351,Frederick the Great of Prussia
2352,Fredrikstad
2353,Free State
2354,Freiburg i m Breisgau
2355,French
2356,French (not mentioned in the text
2357,French Army
2358,French Foreign Legion
2359,French Guiana
2360,French Lick
2361,French Riviera
2362,Friedrich Kayßler
2363,Friends Missionary Prayer Band
2364,Friends with Money
2365,Frisco Waterfront
2366,Fritz Lang
2367,From Emperor to Citizen
2368,Frontier Films
2369,Frontier Homestead State Park Museum
2370,Frontier Martial- Arts Wrestling
2371,Fu Baolu
2372,Fulco
2373,Fulk of Angoulême
2374,Fury
2375,G. Devarajan
2376,G. Marthandan
2377,G.I. Jive
2378,GMR
2379,Gabby Concepcion
2380,Gabriel Arcand
2381,Gail Davis
2382,Gainsborough Studios
2383,Galion
2384,Gang of Four
2385,Gangai Amaran
2386,Garamduz District
2387,Garamduz Rural District
2388,Garon Tsuchiya
2389,Garry Borris
2390,Gary Cooper
2391,Gary Larson
2392,Gastón Fernández
2393,Gaumont Film Company
2394,Gauseran de Saint- Leidier
2395,Gautham Vasudev Menon
2396,Gavin Hamilton
2397,Gavin Rossdale
2398,Gay Liberation movement
2399,Gayle Dean Wardlow
2400,Gazlī
2401,Gazlī- ye ‘ Olyā
2402,Gdansk
2403,Geelong
2404,Geeumbi
2405,Gehra Daag
2406,Gemini Awards
2407,Gemini Ganesan
2408,Gemma Arterton
2409,Gene Autry
2410,Gene Barry
2411,Gene Corman
2412,General Manouchehr Hashemi
2413,Geneva
2414,Genie Award
2415,Genie Awards
2416,Gennady Vasilyev
2417,Gentleman's Agreement
2418,Geoffrey of Angoulême
2419,Georg Jacoby
2420,Georg Reimers
2421,Georg Thomalla
2422,"George ""Gabby"" Hayes"
2423,George Allen & Unwin
2424,George Archainbaud
2425,George B. Seitz
2426,George Bernard Shaw
2427,George Clifford
2428,George Fitzmaurice
2429,George Grossmith
2430,George H. W. Bush
2431,George Hilton
2432,George Jones
2433,George M. Cohan
2434,George Marshall
2435,George Montgomery
2436,George Polk
2437,George Polk Award
2438,George Thalben-Ball
2439,George Tsutakawa
2440,George Tzavellas
2441,George Voskovec
2442,George W. Peck
2443,George Warren DeWolfe
2444,Georges Sadoul
2445,Georgia
2446,Georgiana
2447,Georgians
2448,Gerald Mohr
2449,Gerald Thomas
2450,Geraldine Coutts
2451,Geraldine Schaer Bonnevie
2452,"Gerard ""Gerry"" Tsutakawa"
2453,Gerard van Maasakkers
2454,Gerardo de Leon
2455,Gerhard Lamprecht
2456,Germain Fried
2457,German
2458,German Empire
2459,German chemist
2460,Germans
2461,Germany
2462,Germi County
2463,Gersende de Sabran- Pontevès
2464,Gert Fröbe
2465,Gertrude Michael
2466,Gertrude of Flanders
2467,Gertrude of Haldensleben
2468,Gertrude of Hohenburg
2469,Gertrude of Saxony and Bavaria
2470,Gesellschaft der Musikfreunde
2471,Getting Even
2472,Gevacolor
2473,Gezeli -ye Olya
2474,Gezelī Bālā
2475,Gezelī ‘ Olya
2476,Gezelī- ye Bālā
2477,Gezelī- ye ‘ Olyā
2478,Ghar Kab Ao Gey
2479,Gian Luigi Polidoro
2480,Giancarlo Giammetti
2481,Giff Johnson
2482,Gilan Province
2483,Gilda
2484,Gina Lollobrigida
2485,Giorgio
2486,Giorgos Tzavellas
2487,Giovanni La Camera
2488,Girard College
2489,Girl From Mars
2490,Girl Meets World
2491,Girodet- Trioson
2492,Giulio Einaudi
2493,Gladys Lehman
2494,Gladys Leslie
2495,Gladys Mitchell
2496,Glen White
2497,Glenn Branca
2498,Glenn Chaffin
2499,Glenn E. Wallichs
2500,Gloria Diaz
2501,Gloria Stuart
2502,Gmina Drzewica
2503,Gmina Susz
2504,Go West
2505,Godwin Davy
2506,Goffredo Alessandrini
2507,Gol Darreh
2508,Gol Darreh- ye Anuch
2509,Gol Darreh- ye Bala
2510,Gol Darreh- ye Olya
2511,Gol Darreh- ye Sofla
2512,Gol Maal
2513,Gold Key Award
2514,Golden Bear for Lifetime Achievement
2515,Golden Globe Award
2516,Golden Lion
2517,Golden Prize
2518,Goldfinger
2519,Goldrush
2520,Goldwyn Pictures Corporation
2521,Golestan Province
2522,Golpayegan County
2523,Gonabad County
2524,Gonbaki District
2525,Gonbaki Rural District
2526,Gone with the Wind
2527,Good Lookin
2528,Goodhue County
2529,Goof on the Roof
2530,Gopikrishnan
2531,Goran Švonja
2532,Gordon Currie
2533,Gordon Hart
2534,Gorgan County
2535,Gorgon
2536,Gorillaz
2537,Gorizia
2538,Gospel
2539,Gospel Albums chart
2540,Gospel of John
2541,Goulburn Broken catchment
2542,Governorate of Estonia
2543,Grace Kelly
2544,Graciela
2545,Graciela Borges
2546,Grammy Award
2547,Grammy Awards
2548,Grammy Hall of Fame
2549,Grammy Lifetime Achievement Award
2550,Granada
2551,Grand Duchess of Luxembourg
2552,Grand Duchy of Finland
2553,Grand Duchy of Tuscany
2554,Grand Duke Henri
2555,Grand Duke of Luxembourg
2556,Grand Ole Opry
2557,Grant County
2558,Grayson Russell
2559,Great Britain
2560,Great Patriotic War
2561,Greece
2562,Greek
2563,Green Day
2564,Greg A. Hill
2565,Greg Sestero
2566,Greg Wells
2567,Gregg Champion
2568,Gregory Haynes
2569,Gregory Peck
2570,Greta Garbo
2571,Greyshot
2572,Grimaldi Forum
2573,Griselda Blanco
2574,Group Theatre
2575,Grove Park
2576,Grêmio
2577,Gualdo Tadino
2578,Guatemala
2579,Guatemalan
2580,Guglielmo the Elder
2581,Guide to the Best 1
2582,Guido Santroti
2583,Guigues V
2584,Guigues VI of Viennois
2585,Guigues VIII de la Tour- du- Pin
2586,Guillermo Amoedo Schultze
2587,Guillermo del Toro
2588,Guitar
2589,Guldbagge Awards
2590,Gulshan Grover
2591,Gumapang Ka Sa Lusak
2592,Gumapang Ka sa Lusak
2593,Gumapang ka sa Lusak
2594,Gumnaam
